record_id,object_type,item,surface_form,canonical_anchor_provisional,canonicalization_status,canonicalization_basis,pos_provisional,a1_inclusion_status,source_layer,source_id_primary,phase_origin,regional_status,region_scope,productive_default,cognate_status,english_anchor,orthographic_transparency,phonological_transparency_estimate,semantic_overlap,false_friend_risk,known_multi_assertion_or_sense_split,sense_count_status,curriculum_research_view,product_clearable_view_status,count_surface_form,count_mwu,count_named_entity,count_abbreviation,notes,curriculum_version
7G-ATOM-0457,ATOMIC_SURFACE_FORM,profesión,profesión,profesión,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,TRUE_COGNATE,profession,VERY_HIGH,HIGH_PROVISIONAL,FULL,NONE,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0458,ATOMIC_SURFACE_FORM,profesor,profesor,profesor,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,TRUE_COGNATE,professor,HIGH,MEDIUM_PROVISIONAL,FULL,NONE,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0459,ATOMIC_SURFACE_FORM,pronto,pronto,pronto,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,ADV_QUANT,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0460,ATOMIC_SURFACE_FORM,publicidad,publicidad,publicidad,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,SENSE_DEPENDENT_COGNATE,publicity,MEDIUM,MEDIUM_PROVISIONAL,PARTIAL,HIGH,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0461,ATOMIC_SURFACE_FORM,pueblo,pueblo,pueblo,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,SENSE_DEPENDENT_COGNATE,pueblo,VERY_HIGH,HIGH_PROVISIONAL,PARTIAL,MEDIUM,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0462,ATOMIC_SURFACE_FORM,puerta,puerta,puerta,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0463,ATOMIC_SURFACE_FORM,puerto,puerto,puerto,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,TRUE_COGNATE,port,LOW,LOW_PROVISIONAL,FULL,NONE,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0464,ATOMIC_SURFACE_FORM,punto,punto,punto,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,TRUE_COGNATE,point,LOW,LOW_PROVISIONAL,FULL,NONE,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0465,ATOMIC_SURFACE_FORM,página,página,página,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,TRUE_COGNATE,page,LOW,LOW_PROVISIONAL,FULL,NONE,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0466,ATOMIC_SURFACE_FORM,que,que,que,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,CONJ_CONNECTOR,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,YES,SPLIT_REQUIRED_OR_DOCUMENTED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,Explicitly documented as requiring multiple POS/sense/source assertions or later split. At least relative and completive grammatical assertions in A1.,1.20
7G-ATOM-0467,ATOMIC_SURFACE_FORM,querer,querer,querer,LEMMA_EXPLICIT_VERB,PHASE6_VERB_LEMMA_INVENTORY,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0468,ATOMIC_SURFACE_FORM,quinta,quinta,quinto,COLLAPSED_TO_EXISTING_CANONICAL_ANCHOR,EXPLICIT_6D_ORDINAL_LEMMA_SERIES,ORDINAL,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0469,ATOMIC_SURFACE_FORM,quinto,quinto,quinto,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,ORDINAL,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0470,ATOMIC_SURFACE_FORM,quiosco,quiosco,quiosco,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,TRUE_COGNATE,kiosk,LOW,LOW_PROVISIONAL,FULL,NONE,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0471,ATOMIC_SURFACE_FORM,quizá,quizá,quizá,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,ADV_QUANT,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0472,ATOMIC_SURFACE_FORM,quizás,quizás,quizás,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,ADV_QUANT,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0473,ATOMIC_SURFACE_FORM,quién,quién,quién,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,INTERROGATIVE,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0474,ATOMIC_SURFACE_FORM,qué,qué,qué,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,INTERROGATIVE,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0475,ATOMIC_SURFACE_FORM,radio,radio,radio,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,TRUE_COGNATE,radio,VERY_HIGH,HIGH_PROVISIONAL,FULL,NONE,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0476,ATOMIC_SURFACE_FORM,regular,regular,regular,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,SENSE_DEPENDENT_COGNATE,regular,VERY_HIGH,HIGH_PROVISIONAL,PARTIAL,MEDIUM,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0477,ATOMIC_SURFACE_FORM,reina,reina,reina,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0478,ATOMIC_SURFACE_FORM,religión,religión,religión,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,TRUE_COGNATE,religion,VERY_HIGH,HIGH_PROVISIONAL,FULL,NONE,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0479,ATOMIC_SURFACE_FORM,reloj,reloj,reloj,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0480,ATOMIC_SURFACE_FORM,repetir,repetir,repetir,LEMMA_EXPLICIT_VERB,PHASE6_VERB_LEMMA_INVENTORY,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,TRUE_COGNATE,repeat,LOW,LOW_PROVISIONAL,FULL,NONE,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0481,ATOMIC_SURFACE_FORM,restaurante,restaurante,restaurante,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,TRUE_COGNATE,restaurant,VERY_HIGH,HIGH_PROVISIONAL,FULL,NONE,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0482,ATOMIC_SURFACE_FORM,revista,revista,revista,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,FALSE_FRIEND_OR_DECEPTIVE_OVERLAP,revise,MEDIUM,FORM_SIMILARITY_ONLY,DIVERGENT,MEDIUM,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0483,ATOMIC_SURFACE_FORM,rey,rey,rey,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0484,ATOMIC_SURFACE_FORM,rojo,rojo,rojo,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0485,ATOMIC_SURFACE_FORM,rubio,rubio,rubio,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0486,ATOMIC_SURFACE_FORM,rápido,rápido,rápido,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0487,ATOMIC_SURFACE_FORM,río,río,río,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0488,ATOMIC_SURFACE_FORM,saber,saber,saber,LEMMA_EXPLICIT_VERB,PHASE6_VERB_LEMMA_INVENTORY,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0489,ATOMIC_SURFACE_FORM,sala,sala,sala,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0490,ATOMIC_SURFACE_FORM,salida,salida,salida,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0491,ATOMIC_SURFACE_FORM,salir,salir,salir,LEMMA_EXPLICIT_VERB,PHASE6_VERB_LEMMA_INVENTORY,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0492,ATOMIC_SURFACE_FORM,salud,salud,salud,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,FORMULA,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0493,ATOMIC_SURFACE_FORM,salón,salón,salón,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,SENSE_DEPENDENT_COGNATE,salon,VERY_HIGH,HIGH_PROVISIONAL,PARTIAL,MEDIUM,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0494,ATOMIC_SURFACE_FORM,se,se,se,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,CLITIC,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0495,ATOMIC_SURFACE_FORM,segunda,segunda,segundo,COLLAPSED_TO_EXISTING_CANONICAL_ANCHOR,EXPLICIT_6D_ORDINAL_LEMMA_SERIES,ORDINAL,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0496,ATOMIC_SURFACE_FORM,segundo,segundo,segundo,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,ORDINAL,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0497,ATOMIC_SURFACE_FORM,sello,sello,sello,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,PEDAGOGICAL_COGNATE_PARTIAL,seal,MEDIUM,LOW_PROVISIONAL,PARTIAL,LOW,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0498,ATOMIC_SURFACE_FORM,semana,semana,semana,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NONE_IDENTIFIED,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
7G-ATOM-0499,ATOMIC_SURFACE_FORM,separado,separado,separado,PROVISIONAL_IDENTITY_ANCHOR,NO_SAFE_COLLAPSE_APPLIED_BEFORE_PHASE14,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,PCIC_BASE_A1/7C,PCIC_BASE_A1,,,,TRUE_COGNATE,separated,MEDIUM,LOW_PROVISIONAL,FULL,NONE,NO,NOT_YET_SENSE_NORMALIZED,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,1,0,0,0,,1.20
