record_id,record_type,pcic_section,source_short_label,normalized_family,domain,source_grading,a1_status,a1_evidence_gate,pedagogical_action,language_requirement,assessment_status,platform_hook,cross_phase_link,notes,source_url,curriculum_version
LP-A1-066,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.3.4,Expectativas de éxito,SUCCESS_EXPECTANCY,INTRINSIC_MOTIVATION,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-067,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.3.4,Orientación hacia la tarea,TASK_ORIENTATION,INTRINSIC_MOTIVATION,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-068,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.3.4,Autorrefuerzo,SELF_ENCOURAGEMENT,INTRINSIC_MOTIVATION,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-069,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.3.5,Refuerzo positivo,SELF_REWARD,EXTRINSIC_MOTIVATION,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-070,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.3.5,Refuerzo negativo,NEGATIVE_REINFORCEMENT,EXTRINSIC_MOTIVATION,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-071,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.3.5,Contratos psicológicos,LEARNING_COMMITMENT_CONTRACT,EXTRINSIC_MOTIVATION,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-072,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.3.5,Consecuencias positivas,POSITIVE_CONSEQUENCE_LINKING,EXTRINSIC_MOTIVATION,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-073,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.3.5,Relación con metas,TASK_GOAL_RELEVANCE,EXTRINSIC_MOTIVATION,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-074,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.4.1,Normalización y regulación,GROUP_NORM_SETTING,COOPERATION,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-075,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.4.1,Papeles dentro del grupo,GROUP_ROLE_MANAGEMENT,COOPERATION,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-076,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.4.1,Cohesión y pertenencia,GROUP_COHESION,COOPERATION,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-077,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.4.1,Interdependencia positiva,POSITIVE_INTERDEPENDENCE,COOPERATION,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-078,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.4.1,Participación equitativa,EQUITABLE_PARTICIPATION,COOPERATION,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-079,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.4.1,Ayuda mutua,MUTUAL_HELP,COOPERATION,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-080,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.4.1,Aprendizaje entre iguales,PEER_TEACHING_LEARNING_EVALUATION,COOPERATION,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-081,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.4.1,Respeto a diferencias,INDIVIDUAL_DIFFERENCE_RESPECT,COOPERATION,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-082,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.4.2,Autorrevelación,SELF_DISCLOSURE,SOCIAL_CONFLICT_MANAGEMENT,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-083,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.4.2,Escucha activa,ACTIVE_LISTENING,SOCIAL_CONFLICT_MANAGEMENT,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-084,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.4.2,Empatía,EMPATHIC_LISTENING,SOCIAL_CONFLICT_MANAGEMENT,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-085,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.4.2,Crítica,CONSTRUCTIVE_CRITICISM,SOCIAL_CONFLICT_MANAGEMENT,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-086,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.4.2,Sugerencia de cambios,BEHAVIOR_CHANGE_SUGGESTION,SOCIAL_CONFLICT_MANAGEMENT,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-087,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.4.2,Opiniones contrarias,DISAGREEMENT_MANAGEMENT,SOCIAL_CONFLICT_MANAGEMENT,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-088,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.4.2,Petición de acuerdo,AGREEMENT_CHECK,SOCIAL_CONFLICT_MANAGEMENT,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-089,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.4.2,Reformulación o resumen,INTERLOCUTOR_REFORMULATION,SOCIAL_CONFLICT_MANAGEMENT,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-090,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.4.2,Preguntas abiertas/cerradas,REFLECTIVE_QUESTIONING,SOCIAL_CONFLICT_MANAGEMENT,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-091,PCIC13_PROCEDURE_FAMILY_UNGRADED,1.4.2,Elogio,PEER_PRAISE,SOCIAL_CONFLICT_MANAGEMENT,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-092,PCIC13_PROCEDURE_FAMILY_UNGRADED,2.1.1,Propósitos explícitos,TASK_EXPLICIT_PURPOSE,TASK_PLANNING,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-093,PCIC13_PROCEDURE_FAMILY_UNGRADED,2.1.1,Propósitos implícitos,TASK_IMPLICIT_LEARNING_PURPOSE,TASK_PLANNING,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-094,PCIC13_PROCEDURE_FAMILY_UNGRADED,2.1.1,Intenciones respecto a la tarea,TASK_INTENTION_SETTING,TASK_PLANNING,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-095,PCIC13_PROCEDURE_FAMILY_UNGRADED,2.1.2,Análisis de la tarea,TASK_DESCRIPTOR_ANALYSIS,TASK_PLANNING,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-096,PCIC13_PROCEDURE_FAMILY_UNGRADED,2.1.3,Diagnóstico de recursos,TASK_RESOURCE_DIAGNOSIS,TASK_PLANNING,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-097,PCIC13_PROCEDURE_FAMILY_UNGRADED,2.1.4,Planificación funcional,TASK_STEP_TIME_PLANNING,TASK_PLANNING,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
